id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
985158905992716369,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:shut:704387859439681587>,2022-06-11T12:29:46.556Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,0000,,0,,456226577798135808,,,,,,0,Deleted User,,474583324396879884,474583323340046337,985158869292548157,0,,false,,,,,,,,,2022-06-11T12:29:46.556000+00:00,false,19,danii,
984754119208230932,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,it do be like that,2022-06-10T09:41:17.866Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:41:17.866000+00:00,false,0,danii,
984753891881127976,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,rip <:Despair:803686859531485265>,2022-06-10T09:40:23.667Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:40:23.667000+00:00,false,0,danii,
984753840446382111,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,ah remote stuff okay i knew that,2022-06-10T09:40:11.404Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:40:11.404000+00:00,false,0,danii,
984753748951830598,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,that sucks,2022-06-10T09:39:49.590Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:39:49.590000+00:00,false,0,danii,
984753736171782154,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,im gonna pretend i know what that is,2022-06-10T09:39:46.543Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:39:46.543000+00:00,false,0,danii,
984753595004125187,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,why annoyed 3vil <:Sadge:872615131169816637>,2022-06-10T09:39:12.886Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:39:12.886000+00:00,false,0,danii,
984753514213417020,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,never,2022-06-10T09:38:53.624Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-10T09:38:53.624000+00:00,false,0,danii,
984379184510017547,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uuh i think ill pass on this one but thanks for the offer,2022-06-09T08:51:26.468Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b727bc8701394370bb023b22874430a7,,,,,,,,,,,,,,,,,0,,128,bloody goat,846066608043458630,,,,,,128,bloody_goat,,474583324396879884,474583323340046337,984379102960160788,0,,false,,,,,,,,,2022-06-09T08:51:26.468000+00:00,false,19,danii,
984379040154652742,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,idunno,2022-06-09T08:50:52.051Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-09T08:50:52.051000+00:00,false,0,danii,
984378864627241011,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,you will pay for this,2022-06-09T08:50:10.202Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,604cd6d312ef37768656c1af15b0e244,,,,,,,,a87fa83494be55ae251f08b02c02454f,true,291184728944410624,SCUG,,,,,,0,,256,Nexi,805356486960087050,,a87fa83494be55ae251f08b02c02454f,true,291184728944410624,SCUG,256,nexieus,,474583324396879884,474583323340046337,984378804485111818,0,,false,,,,,,,,,2022-06-09T08:50:10.202000+00:00,false,19,danii,
984378724562640929,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/general-no-memes-in-swag-gif-21326084,2022-06-09T08:49:36.808Z,,,,,,2,Tenor,https://tenor.co,0,640,https://images-ext-1.discordapp.net/external/eJ3GaQ2qL_FyIfswETy8psWhjX2SwtghCYF97GXJphc/https/media.tenor.com/ENx6TDCS4HYAAAAD/general-no.png,https://media.tenor.com/ENx6TDCS4HYAAAAD/general-no.png,640,,gifv,https://tenor.com/view/general-no-memes-in-swag-gif-21326084,0,640,https://images-ext-1.discordapp.net/external/b4gaD6X5w-FQCLfTA_WVMKQFqWt0ED9rzDNw3lKJfd4/https/media.tenor.com/ENx6TDCS4HYAAAPo/general-no.mp4,https://media.tenor.com/ENx6TDCS4HYAAAPo/general-no.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-09T08:49:36.808000+00:00,false,0,danii,
984378676558852156,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://youtu.be/82DJUDS_S7Y,2022-06-09T08:49:25.363Z,,,nichijew,https://www.youtube.com/channel/UCFGZVtTWEZU7HE6vm4dLDvA,16711680,2,YouTube,https://www.youtube.com,0,480,https://images-ext-1.discordapp.net/external/9YmhG4WmufmajYDLpUVMOIUY5tv7_oSKl5eItEquQ9w/https/i.ytimg.com/vi/82DJUDS_S7Y/sddefault.jpg,https://i.ytimg.com/vi/82DJUDS_S7Y/sddefault.jpg,640,megalovania but its just the first four notes,video,https://www.youtube.com/watch?v=82DJUDS_S7Y,0,719,,https://www.youtube.com/embed/82DJUDS_S7Y,1280,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-09T08:49:25.363000+00:00,false,0,danii,
984175874729467944,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:4WeirdBuff:921073191319896096>,2022-06-08T19:23:33.639Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:23:33.639000+00:00,false,0,danii,
984175850163417219,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Anyways off to the gym bois cya,2022-06-08T19:23:27.782Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:23:27.782000+00:00,false,0,danii,
984175696467341363,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Pain,2022-06-08T19:22:51.138Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:22:51.138000+00:00,false,0,danii,
984175679866298369,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,I hate it,2022-06-08T19:22:47.180Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:22:47.180000+00:00,false,0,danii,
984175672064901200,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Oh my god me too,2022-06-08T19:22:45.320Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:22:45.320000+00:00,false,0,danii,
984175322469638204,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Or maybe im just bad at eating,2022-06-08T19:21:21.970Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:21:21.970000+00:00,false,0,danii,
984175269260693576,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Its the worst thing i know,2022-06-08T19:21:09.284Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:21:09.284000+00:00,false,0,danii,
984175249488756756,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Yeah that,2022-06-08T19:21:04.570Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:21:04.570000+00:00,false,0,danii,
984175238692618290,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,You know when youre esting something and suddently your teeth overlap or do some weord shit and makes a screech,2022-06-08T19:21:01.996Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:21:01.996000+00:00,false,0,danii,
984175164474392616,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Actually there is something even worse,2022-06-08T19:20:44.301Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:20:44.301000+00:00,false,0,danii,
984175083373363201,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,On par with stubbin ur toe,2022-06-08T19:20:24.965Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T19:20:24.965000+00:00,false,0,danii,
984165818390700083,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,takes very long,2022-06-08T18:43:36.021Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T18:43:36.021000+00:00,false,0,danii,
984165810945810522,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,workin on something big,2022-06-08T18:43:34.246Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T18:43:34.246000+00:00,false,0,danii,
984149932917272577,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no gifs in general please,2022-06-08T17:40:28.629Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:40:28.629000+00:00,false,0,danii,
984149289599131668,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,its milk thats very hot but you wouldnt understand,2022-06-08T17:37:55.250Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:55.250000+00:00,false,0,danii,
984149216697937950,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,its fire milk,2022-06-08T17:37:37.869Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:37.869000+00:00,false,0,danii,
984149198536593469,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,that is me in the gif,2022-06-08T17:37:33.539Z,2022-06-08T17:37:34.705000+00:00,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:33.539000+00:00,false,0,danii,
984149165569376266,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,proof,2022-06-08T17:37:25.679Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:25.679000+00:00,false,0,danii,
984149160058060820,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/jutsu-uchiha-sasuke-shade-emojinaruto-gif-15058941,2022-06-08T17:37:24.365Z,,,,,,2,Tenor,https://tenor.co,0,478,https://images-ext-1.discordapp.net/external/kKLfkdmIxduU9H9VKm_TEPttd5skUeVx-zdx5lJ0boo/https/media.tenor.com/TBKDDzPekMwAAAAD/jutsu-uchiha-sasuke.png,https://media.tenor.com/TBKDDzPekMwAAAAD/jutsu-uchiha-sasuke.png,640,,gifv,https://tenor.com/view/jutsu-uchiha-sasuke-shade-emojinaruto-gif-15058941,0,478,https://images-ext-1.discordapp.net/external/W7CYHQ50t6OmmCVLJhYa0zf9diYV0ZGDIpc0mAqj86U/https/media.tenor.com/TBKDDzPekMwAAAPo/jutsu-uchiha-sasuke.mp4,https://media.tenor.com/TBKDDzPekMwAAAPo/jutsu-uchiha-sasuke.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:24.365000+00:00,false,0,danii,
984149064461451264,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i have mastered all the milk jutsu,2022-06-08T17:37:01.573Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:37:01.573000+00:00,false,0,danii,
984148794100838460,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/rule-rule1-brick-wall-talking-to-a-wall-argument-gif-22291988,2022-06-08T17:35:57.114Z,,,,,,2,Tenor,https://tenor.co,0,568,https://images-ext-1.discordapp.net/external/h2w6BBN7ZHBf-8HLaCCpzqmSr7EwcRP0GoD5YB5wBwY/https/media.tenor.com/FoHwu7dANz4AAAAD/rule-rule1.png,https://media.tenor.com/FoHwu7dANz4AAAAD/rule-rule1.png,640,,gifv,https://tenor.com/view/rule-rule1-brick-wall-talking-to-a-wall-argument-gif-22291988,0,568,https://images-ext-1.discordapp.net/external/5neNqOr1z3kau12OT9xowQFif9Qu-FQJB0hZ4EUn6gA/https/media.tenor.com/FoHwu7dANz4AAAPo/rule-rule1.mp4,https://media.tenor.com/FoHwu7dANz4AAAPo/rule-rule1.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:35:57.114000+00:00,false,0,danii,
984148655722348635,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i have never posted a meme in general,2022-06-08T17:35:24.122Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,5a437a3e1dd482ee478488e228234b2b,,,,,,,,84412606536488d76915487613779361,true,1303297028914155520,FAST,,,,,,0,,128,50 toy ducks in a vat of acid,956659816661672016,,84412606536488d76915487613779361,true,1303297028914155520,FAST,128,50ballsdeepinavatofacid,,474583324396879884,474583323340046337,984148563955179560,0,,false,,,,,,,,,2022-06-08T17:35:24.122000+00:00,false,19,danii,
984148610692304928,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,"yeah of course it was hosted by me and mikkels, or the other one that was hosted by me and 3vil lmao",2022-06-08T17:35:13.386Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,1451d189a13cbec3b8f411b76e4249f3,,,,,,,,775ece4d66c8234c8893cb80dcef79da,true,1358266850231975956,MIKU,,,,,,0,,256,ahmed349,279392238319173632,,775ece4d66c8234c8893cb80dcef79da,true,1358266850231975956,MIKU,256,ahmed349,,474583324396879884,474583323340046337,984148532535631912,0,,false,,,,,,,,,2022-06-08T17:35:13.386000+00:00,false,19,danii,
984148534523732008,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,im being serious,2022-06-08T17:34:55.226Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:34:55.226000+00:00,false,0,danii,
984148504710631434,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no,2022-06-08T17:34:48.118Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:34:48.118000+00:00,false,0,danii,
984148455649857597,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i still recognize ur name dw,2022-06-08T17:34:36.421Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,87009f68291bfc0ee4de217719cbae2e,,,,,,,,,,,,,,,,,0,,0,DarkLion,603150437171986442,,,,,,0,darklionn,,474583324396879884,474583323340046337,984148400880615536,0,,false,,,,,,,,,2022-06-08T17:34:36.421000+00:00,false,19,danii,
984148424062558208,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/general-no-memes-in-swag-gif-21326084,2022-06-08T17:34:28.890Z,,,,,,2,Tenor,https://tenor.co,0,640,https://images-ext-1.discordapp.net/external/eJ3GaQ2qL_FyIfswETy8psWhjX2SwtghCYF97GXJphc/https/media.tenor.com/ENx6TDCS4HYAAAAD/general-no.png,https://media.tenor.com/ENx6TDCS4HYAAAAD/general-no.png,640,,gifv,https://tenor.com/view/general-no-memes-in-swag-gif-21326084,0,640,https://images-ext-1.discordapp.net/external/b4gaD6X5w-FQCLfTA_WVMKQFqWt0ED9rzDNw3lKJfd4/https/media.tenor.com/ENx6TDCS4HYAAAPo/general-no.mp4,https://media.tenor.com/ENx6TDCS4HYAAAPo/general-no.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:34:28.890000+00:00,false,0,danii,
984148395566444595,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,lmaoo,2022-06-08T17:34:22.096Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:34:22.096000+00:00,false,0,danii,
984148330860908564,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yah,2022-06-08T17:34:06.669Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:34:06.669000+00:00,false,0,danii,
984148217002356817,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,but when people change pfp i get confused,2022-06-08T17:33:39.523Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:33:39.523000+00:00,false,0,danii,
984148192071401472,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uh idunno i recognize almost anyone ive seen as long as their pfp and username is the same,2022-06-08T17:33:33.579Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:33:33.579000+00:00,false,0,danii,
984148086559506473,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,then youre fucked i think,2022-06-08T17:33:08.423Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b68103a966df2597afb6604c4f3c21e3,,,,,,,,,,,,,,,,,0,,0,Icupandap,715569126130712647,,,,,,0,icupandap,,474583324396879884,474583323340046337,984148052568850442,0,,false,,,,,,,,,2022-06-08T17:33:08.423000+00:00,false,19,danii,
984148061045534770,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,that must be a real fucking potato then,2022-06-08T17:33:02.340Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,0,,64,cloud,847452585815965717,,,,,,64,yikes_simp,,474583324396879884,474583323340046337,984147951825870909,0,,false,,,,,,,,,2022-06-08T17:33:02.340000+00:00,false,19,danii,
984148006314074112,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/breezy-hacker-im-in-matrix-laptop-gif-22983973,2022-06-08T17:32:49.291Z,,,,,,2,Tenor,https://tenor.co,0,426,https://images-ext-1.discordapp.net/external/Tt7sR9_x9WpmZPmWx71GUpjkvslpEhf2iq64mmFhqqg/https/media.tenor.com/lIMtjiAYuT8AAAAD/breezy-hacker.png,https://media.tenor.com/lIMtjiAYuT8AAAAD/breezy-hacker.png,640,,gifv,https://tenor.com/view/breezy-hacker-im-in-matrix-laptop-gif-22983973,0,426,https://images-ext-1.discordapp.net/external/OEXY6TrDCkxfVafEIK5DVyv6uXGwQIjYNv2x7PpSgHo/https/media.tenor.com/lIMtjiAYuT8AAAPo/breezy-hacker.mp4,https://media.tenor.com/lIMtjiAYuT8AAAPo/breezy-hacker.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:32:49.291000+00:00,false,0,danii,
984147982784016415,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,hack into the mainframe haha xd,2022-06-08T17:32:43.681Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b68103a966df2597afb6604c4f3c21e3,,,,,,,,,,,,,,,,,0,,0,Icupandap,715569126130712647,,,,,,0,icupandap,,474583324396879884,474583323340046337,984147863732891649,0,,false,,,,,,,,,2022-06-08T17:32:43.681000+00:00,false,19,danii,
984147822599356416,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,true tbh i think muck would be good if it was good,2022-06-08T17:32:05.490Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-08T17:32:05.490000+00:00,false,0,danii,
